Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$2.3218,214349620,89360166.8,41.689%,$497672774.3,$207474695.4,71019168,$164890921.5,285368788,$662563695.8,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,true
TWT-8C2,$1.1005,194404500,131395808.7,67.5889%,$213951639.2,$144607499.6,805595483,$886597142.1,999999982.99909999,$1100548781.3,0x4B0F1812e5Df2A09796481Ff14017e6005508003,true
ANKR-E97,$0.0885,9058653058,234540980.3,2.5891%,$801381352,$20748864.8,941346942,$83277048,10000000000,$884658400,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$237.3723,599870.7,162977.7,27.1688%,$142392718.7,$38686398.1,129.3,$30689.1,600000,$142423407.8,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,false
Cake,$19.62,232770626.4,226339940.5,97.2373%,$4566959689.5,$4440789632.6,0,$0,232770626.377623492580541611,$4566959689.5,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$1.0227,1000000000,884087175.1,88.4087%,$1022650750,$904112412.7,0,$0,1000000000,$1022650750,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$28.1387,29956217.7,27953730.3,93.3153%,$842928213.9,$786580874.6,0,$0,29956217.710351909953400642,$842928213.9,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$4.1612,17044326.2,9099808.3,53.3891%,$70924758.5,$37866073.4,0,$0,17044326.194938589842183069,$70924758.5,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$19.3906,19250000,17107214.7,88.8686%,$373269259.9,$331719344.6,0,$0,19250000,$373269259.9,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$2.1068,9101238.5,7064523,77.6216%,$19174474.5,$14883525.4,0,$0,9101238.515271,$19174474.5,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
FIS,$1.712,500000,441590.6,88.3181%,$856008.3,$756010.4,0,$0,500000,$856008.3,0xF4bafAEAE73a4A7C8b6479970075e91e641fB1FC,true
SPARTA,$0.4694,2940439.2,2928350.4,99.5889%,$1380265.7,$1374591.1,0,$0,2940439.248590286305337996,$1380265.7,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,203339666.2,203339666.2,100%,$0,$0,0,$0,203339666.23030329,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$2.0346,289148686.1,259496103.4,89.7449%,$588312991.2,$527980710.6,0,$0,289148686.133305780816680566,$588312991.2,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$12.38,3256744.9,3256740.1,99.9999%,$40318501.4,$40318442.4,0,$0,3256744.860372425130541219,$40318501.4,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0.0025,353346107.6,353346107.6,100%,$876800.1,$876800.1,0,$0,353346107.55878066,$876800.1,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0,99000000,99000000,100%,$0,$0,0,$0,99000000,$0,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
CAN,$0.0572,11997701.7,2962019.1,24.6882%,$686232.5,$169418.6,0,$0,11997701.736250834474398525,$686232.5,0x007EA5C0Ea75a8DF45D288a4debdD5bb633F9e56,true
