Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$2.2353,214364477.2,72114842.6,33.6412%,$479165411.1,$161197128.6,71004310.8,$158714774.9,285368788,$637880186,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,true
TWT-8C2,$1.0517,195386190.8,123269832.2,63.0904%,$205481957.5,$129639286.8,804613792.2,$846188854.7,999999982.99909999,$1051670812.1,0x4B0F1812e5Df2A09796481Ff14017e6005508003,true
ANKR-E97,$0.1771,9058413493.8,236853382.3,2.6147%,$1604282350.4,$41947709.8,941586506.2,$166758849.6,10000000000,$1771041200,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
EGLD-745,$427.2677,599840.9,256711.5,42.7966%,$256292632.2,$109684509.2,159.1,$67967.3,600000,$256360599.6,0xbF7c81FFF98BbE61B40Ed186e4AfD6DDd01337fe,false
Cake,$13.17,244432972.5,238609653.7,97.6176%,$3219182248.2,$3142489139.2,0,$0,244432972.53217957855704882,$3219182248.2,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$0.9111,1000000000,878702647,87.8703%,$911108030,$800593037.7,0,$0,1000000000,$911108030,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$21.9196,29908109.7,27356186,91.4675%,$655573219.7,$599636121.5,0,$0,29908109.742280649953400642,$655573219.7,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$3.6804,17042083.5,9801341,57.5126%,$62722159.2,$36073128.8,0,$0,17042083.476959933211581881,$62722159.2,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$15.8175,19250000,17102640.3,88.8449%,$304486028.4,$270520261.3,0,$0,19250000,$304486028.4,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$1.6723,9165871,7096529.8,77.4234%,$15328223.1,$11867632.9,0,$0,9165870.9593,$15328223.1,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
FIS,$1.7919,500000,457625.8,91.5252%,$895960,$820028.8,0,$0,500000,$895960,0xF4bafAEAE73a4A7C8b6479970075e91e641fB1FC,true
SPARTA,$0.2798,2713064.6,2637409.8,97.2115%,$759012.4,$737847,0,$0,2713064.567896794886256854,$759012.4,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,299330840.4,299330840.4,100%,$0,$0,0,$0,299330840.43520876,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$1.756,289143269.9,244081760.8,84.4155%,$507729151.3,$428602143.6,0,$0,289143269.863033746892297636,$507729151.3,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$13.68,2874305.6,2874300.8,99.9998%,$39320500.2,$39320434.9,0,$0,2874305.566709815496019043,$39320500.2,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0.0012,396321510,396321510,100%,$484162.2,$484162.2,0,$0,396321509.95740707,$484162.2,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0,99000000,99000000,100%,$0,$0,0,$0,99000000,$0,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
CAN,$0.0292,12025268.5,2989585.8,24.8609%,$351445.6,$87372.4,0,$0,12025268.505910834474398525,$351445.6,0x007EA5C0Ea75a8DF45D288a4debdD5bb633F9e56,true
STAX,$2.91,22140603.6,22140603.6,100%,$64429156.5,$64429156.5,0,$0,22140603.596471713570608714,$64429156.5,0x0Da6Ed8B13214Ff28e9Ca979Dd37439e8a88F6c4,true
FRIES,$0,40762.4,39426.3,96.7221%,$0,$0,0,$0,40762.422178186561281421,$0,0x393B312C01048b3ed2720bF1B090084C09e408A1,true
FREE,$0,9996816234187.7,9996816199360.7,100%,$19893664.3,$19893664.2,0,$0,9996816234187.727183936416851119,$19893664.3,0x12e34cDf6A031a10FE241864c32fB03a4FDaD739,true
PROPEL,$0.0007,7747612900.5,7747612600.5,100%,$5806448.5,$5806448.3,0,$0,7747612900.470053714829090569,$5806448.5,0x9B44Df3318972bE845d83f961735609137C4C23c,true
CBIX,$0.0032,11120890.2,11120890.2,100%,$35483.4,$35483.4,0,$0,11120890.150930218759277399,$35483.4,0x34681C1035F97E1eDcccec5f142e02FF81a3A230,true
INNBC,$0,1159942288.6,740444061.4,63.8346%,$487.3,$311.1,0,$0,1159942288.58899,$487.3,0xdF1F0026374d4BCc490BE5E316963Cf6Df2FfF19,true
FOR,$0.0753,305000000,103791842.7,34.0301%,$22956419.7,$7812095.4,0,$0,304999999.99999963055914463,$22956419.7,0x658A109C5900BC6d2357c87549B651670E5b0539,true
MILK,$0,11867.4,11867.4,100%,$0,$0,0,$0,11867.402930372559864313,$0,0x8E9f5173e16Ff93F81579d73A7f9723324d6B6aF,true
