Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$1.0804,83935818.6,39855724.3,47.4836%,$90683998.3,$43060001,205779107.4,$222323109.7,289714926,$313007107.9,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,false
TWT-8C2,$0.2748,169090097.3,99207416.5,58.6713%,$46457874.5,$27257454.9,830909900.7,$228294314.9,999999998,$274752189.5,0x4B0F1812e5Df2A09796481Ff14017e6005508003,false
ANKR-E97,$0.0096,9057708499.3,207112309.2,2.2866%,$87291401.2,$1995993.1,942291500.7,$9081098.8,10000000000,$96372500,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
Cake,$1.2331,103442909.4,41408277.4,40.0301%,$127557329.1,$51061298.4,0,$0,103442909.441707735635712723,$127557329.1,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$1.3201,1000000000,108379738.6,10.838%,$1320060520,$143067814.1,0,$0,1000000000,$1320060520,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$8.4743,30000000,26658356.2,88.8612%,$254229596.4,$225911437.6,0,$0,30000000,$254229596.4,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$0.663,11809774,6662752.6,56.4173%,$7830451,$4417727,0,$0,11809773.964275087833560457,$7830451,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$0,19250000,19157308,99.5185%,$0,$0,0,$0,19250000,$0,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$0.8609,8513286.7,1723856.5,20.249%,$7328765.2,$1484002.6,0,$0,8513286.705642,$7328765.2,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
SPARTA,$0.2157,62418028.2,39815091.2,63.7878%,$13460447.8,$8586124.4,0,$0,62418028.247185905609499443,$13460447.8,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
