Symbol,Price,BEP20 Circulation,BEP20 Used Amount,BEP20 Used Ratio,BEP20 Circulation Market Capacity,BEP20 Used Market Capacity,BPE2 Circulation,BEP2 Circulation Market Capacity,TotalSupply,Total Market Capacity,BEP20 Contract,Need Rebalancing?
SXP-CCC,$1.2509,83937234.4,37938749.8,45.199%,$104999984.1,$47458891.8,205777691.6,$257414417.8,289714926,$362414401.9,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,false
TWT-8C2,$0.2985,170698211.1,67115155.6,39.318%,$50951601.5,$20033160.5,829301786.9,$247537767.9,999999998,$298489369.4,0x4B0F1812e5Df2A09796481Ff14017e6005508003,false
ANKR-E97,$0.012,9057676970.2,204546761.7,2.2583%,$108984686.6,$2461168,942323029.8,$11338313.4,10000000000,$120323000,0xf307910A4c7bbc79691fD374889b36d8531B08e3,false
Cake,$1.6253,107197837.9,103055493.8,96.1358%,$174228645.9,$167496094.1,0,$0,107197837.885757429539318733,$174228645.9,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,true
ALPHA,$2.149,1000000000,106847271.1,10.6847%,$2148980750,$229612728.9,0,$0,1000000000,$2148980750,0xa1faa113cbE53436Df28FF0aEe54275c13B40975,true
XVS,$7.9669,30000000,26304928.4,87.6831%,$239007738,$209569381.4,0,$0,30000000,$239007738,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,true
BURGER,$0.7631,11819124.5,6714179.5,56.8078%,$9019027.9,$5123507.4,0,$0,11819124.474406603490491709,$9019027.9,0xAe9269f27437f0fcBC232d39Ec814844a51d6b8f,true
PROM,$0,19250000,19156879.3,99.5163%,$0,$0,0,$0,19250000,$0,0xaF53d56ff99f1322515E54FdDE93FF8b3b7DAFd5,true
CTK,$0.9188,8513235.7,1710223.3,20.089%,$7821866.2,$1571334.1,0,$0,8513235.705642,$7821866.2,0xA8c2B8eec3d368C0253ad3dae65a5F2BBB89c929,true
SPARTA,$0.2182,62509505.6,40077184.8,64.1137%,$13641761.9,$8746244.4,0,$0,62509505.559409186308644794,$13641761.9,0xE4Ae305ebE1AbE663f261Bc00534067C80ad677C,true
crADA,$0,341452910.1,341452910.1,100%,$0,$0,0,$0,341452910.08334574,$0,0x81C15D3E956e55e77E1f3F257f0A65Bd2725fC55,true
BAKE,$0.0492,124039966.5,39118712.7,31.5372%,$6108789.6,$1926540.2,0,$0,124039966.491032192371456282,$6108789.6,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,true
ANY,$0.1674,1654205.2,1654205.2,100%,$276958.6,$276958.6,0,$0,1654205.215060529476790667,$276958.6,0xF68C9Df95a18B2A5a5fa1124d79EEEffBaD0B6Fa,true
RAVEN,$0,203956421.5,203956421.5,100%,$0,$0,0,$0,203956421.46666118,$0,0xcD7C5025753a49f1881B31C48caA7C517Bb46308,true
STM,$0.0018,99000000,99000000,100%,$175439.8,$175439.8,0,$0,99000000,$175439.8,0x90DF11a8ccE420675e73922419e3f4f3Fe13CCCb,true
CAN,$0,2078660.9,495179.9,23.8221%,$0,$0,0,$0,2078660.855401824474398525,$0,0x007EA5C0Ea75a8DF45D288a4debdD5bb633F9e56,true
STAX,$0.9759,16593952.1,16593952.1,100%,$16194526.6,$16194526.6,0,$0,16593952.076959991608242579,$16194526.6,0x0Da6Ed8B13214Ff28e9Ca979Dd37439e8a88F6c4,true
